Details,Area,Adress,Price,ImageLink
:,150 ,Thiès Thiès,3000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/330f1ebb293798652f6cc6d25eb956a7/-/horizon-files-prod/ed/picture/qwep2gvg/720da658d2d6caf8206f3bb276d788ea6550ff5f.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/f36cb0dcd2e21c056183a5f791ac07eb/-/horizon-files-prod/ed/picture/qwep2gvg/720da658d2d6caf8206f3bb276d788ea6550ff5f.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/aa606750451911655aeb3c46cea920aa/-/horizon-files-prod/ed/picture/qwep2gvg/720da658d2d6caf8206f3bb276d788ea6550ff5f.jpg 1080w"
:,600 ,Thiès Thiès,10000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/4a828ce8de72f18536dace8449b7ddec/-/horizon-files-prod/ed/picture/qxj2q5zj/fb88a0c5681d301625e16e16057336e38c0ba48a.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/cd043ade64fad459f33c15340969ce8b/-/horizon-files-prod/ed/picture/qxj2q5zj/fb88a0c5681d301625e16e16057336e38c0ba48a.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/c1c16bc5de3c61316d6efa995b76aea5/-/horizon-files-prod/ed/picture/qxj2q5zj/fb88a0c5681d301625e16e16057336e38c0ba48a.jpg 1080w"
:,200 ,Saly Portudal Thiès,17000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/bbf6c154ed6b600c8db369b329874e4b/-/horizon-files-prod/ed/picture/q44n0jrm/de4645fc8ab8714986d19fcd50ef3996132c4518.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/1d01617f9ef4246c44af6265d3cb4471/-/horizon-files-prod/ed/picture/q44n0jrm/de4645fc8ab8714986d19fcd50ef3996132c4518.jpg 730w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/1528f32186f75f630ba4825052270030/-/horizon-files-prod/ed/picture/q44n0jrm/de4645fc8ab8714986d19fcd50ef3996132c4518.jpg 730w"
:,214 ,Zac Mbao Dakar,50000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/4fbb10f4c9e693c36b014da9bc0ec2a1/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qq42w8mv/62880d269100b7fdc21247da3e6541105dd78e3a.jpg 486w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/f948a7dd09f1c6d5681753221f7933e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qq42w8mv/62880d269100b7fdc21247da3e6541105dd78e3a.jpg 486w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/449df2f670900200f052e1891ef805cc/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qq42w8mv/62880d269100b7fdc21247da3e6541105dd78e3a.jpg 486w"
:,292 ,Derkle Dakar,130000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0fe9559d03932681c8bcbd4ac2ff614/-/horizon-files-prod/ed/picture/q56dpeqe/a2e25d46e99d3b276cc869fa20e448a3d5bf11d5.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/fedef0ff30e1cc0b49be83fa683b8f09/-/horizon-files-prod/ed/picture/q56dpeqe/a2e25d46e99d3b276cc869fa20e448a3d5bf11d5.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/c77483c9bd31084d68c6436237149691/-/horizon-files-prod/ed/picture/q56dpeqe/a2e25d46e99d3b276cc869fa20e448a3d5bf11d5.jpg 960w"
:,150 ,Niakoul rap Dakar,15000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/d9208ff7c3e52937ac6812acffaa4793/-/horizon-files-prod/ed/picture/qk9gkdn/7bfeeb6fce3453280ab64971b31de99fec0f0b2b.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/f80524d1d891694141b7e5a5a7f6fce7/-/horizon-files-prod/ed/picture/qk9gkdn/7bfeeb6fce3453280ab64971b31de99fec0f0b2b.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/0163191aa3df4bca52917926fcea95b4/-/horizon-files-prod/ed/picture/qk9gkdn/7bfeeb6fce3453280ab64971b31de99fec0f0b2b.jpg 1920w"
:,300 ,Yoff Dakar,13000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/2556229609855c670ec6d840d41ed70d/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/bb272b54a4ec3423cccab737f5a53eb4/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/6eb9b2acb7fab8813dc8781758ad314f/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 1028w"
:,300 ,Saly Thiès,7000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/d4039cecb8934d295a3b0ef7544c8341/-/horizon-files-prod/ed/picture/q78wxjrd/e69d745701f1e371fd4b9ee6eba82ce7b2fae7bf.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/25b1ae98a5240dcf015caa9d44275d7f/-/horizon-files-prod/ed/picture/q78wxjrd/e69d745701f1e371fd4b9ee6eba82ce7b2fae7bf.jpg 682w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/450931c028da1b2f9f1b740afbb3efaf/-/horizon-files-prod/ed/picture/q78wxjrd/e69d745701f1e371fd4b9ee6eba82ce7b2fae7bf.jpg 682w"
:,329 ,Almadies Dakar,459200000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/8166db2b97ec8a129ae8fef62245778e/-/horizon-files-prod/ed/picture/qj4qx69d/aee5ef0e63d2213128b72a9d7760b991b43ec816.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/42662ea02454869769e50d5d5be78db4/-/horizon-files-prod/ed/picture/qj4qx69d/aee5ef0e63d2213128b72a9d7760b991b43ec816.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/8f72e24a22ef4b8ba141ed1cadfb8b1b/-/horizon-files-prod/ed/picture/qj4qx69d/aee5ef0e63d2213128b72a9d7760b991b43ec816.jpg 1920w"
:,10 ,Ngaparou Thiès,180 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/b563680c033927c5b83c77652288163d/-/horizon-files-prod/ed/picture/q9mjn9m6/30c74326e2dc36e56a56d1d97ba8c3244be50d96.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/9e86e8203848bf04583e11f04f88d35d/-/horizon-files-prod/ed/picture/q9mjn9m6/30c74326e2dc36e56a56d1d97ba8c3244be50d96.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/5a4b2a42cd2fe55390e7e49634bcbb16/-/horizon-files-prod/ed/picture/q9mjn9m6/30c74326e2dc36e56a56d1d97ba8c3244be50d96.jpg 1920w"
6053605,300 ,Saly Thiès,9000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/e29878e9cb44f251045b9631d55ad8b3/-/horizon-files-prod/ed/picture/qngx6zwm/b0a8cd6de7efcedbabeaea51a4b43383b150ef3a.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/c78fb731edfa7b25da0d5ffbc08ff478/-/horizon-files-prod/ed/picture/qngx6zwm/b0a8cd6de7efcedbabeaea51a4b43383b150ef3a.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/f9c588cb94980750afcd8acc644518aa/-/horizon-files-prod/ed/picture/qngx6zwm/b0a8cd6de7efcedbabeaea51a4b43383b150ef3a.jpg 1170w"
:,305 ,Parcelles Assainies Dakar,190000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/2f487c9664691185f440b2a0701ed2ca/-/horizon-files-prod/ed/picture/q6xdvkvg/87c89fa32ceb8b03cae3fb474ec040dc05b7e4b4.jpg 284w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/c13d50889ed41f61481f21d1c4871a78/-/horizon-files-prod/ed/picture/q6xdvkvg/87c89fa32ceb8b03cae3fb474ec040dc05b7e4b4.jpg 284w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ed3704572394fe3d5ac5aede86603ab0/-/horizon-files-prod/ed/picture/q6xdvkvg/87c89fa32ceb8b03cae3fb474ec040dc05b7e4b4.jpg 284w"
:,192 ,Guediawaye Dakar,45000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/e130b6e5b2494dc947c519fa3b921fc6/-/horizon-files-prod/ed/picture/q2jqd8qj/5c4c6b3c20d2ef87c1c92de9869c43f8f968e65d.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/cb88cbf1fe4d880f8a0deed7e04f8ddf/-/horizon-files-prod/ed/picture/q2jqd8qj/5c4c6b3c20d2ef87c1c92de9869c43f8f968e65d.jpg 750w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/753ee70cd83e0c38cf91e97f3342d810/-/horizon-files-prod/ed/picture/q2jqd8qj/5c4c6b3c20d2ef87c1c92de9869c43f8f968e65d.jpg 750w"
:,500 ,Almadies Dakar,370000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/2dbececa59b3a051ca20dd6ee66395b3/-/horizon-files-prod/ed/picture/q2jq7766/fee7dc677af12ad36efe19e72792be1acd844a3a.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/f665302ad171d68277ccac24bac8ed6b/-/horizon-files-prod/ed/picture/q2jq7766/fee7dc677af12ad36efe19e72792be1acd844a3a.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/434afb855a57f2f5d1e71890ac80fe67/-/horizon-files-prod/ed/picture/q2jq7766/fee7dc677af12ad36efe19e72792be1acd844a3a.jpg 938w"
:,"10,000 ",Mboro Thiès,4500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/768b072b3d99e0e3dd2495cc2da82df4/-/horizon-files-prod/ed/picture/q8vzxr74/b328516b54a18344a158ada18c7fcf4971400f40.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/bace6c9a4f84bd3a4fc41cb02cd99240/-/horizon-files-prod/ed/picture/q8vzxr74/b328516b54a18344a158ada18c7fcf4971400f40.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/f7e7b5a6b8e4eecd8f4b555337f6c357/-/horizon-files-prod/ed/picture/q8vzxr74/b328516b54a18344a158ada18c7fcf4971400f40.jpg 1080w"
:,"6,957 ",Ngaparou Thiès,222640000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/a387fa742298a4b65b317f92f9a21cb2/-/horizon-files-prod/ed/picture/qnrjexe/eae5bac52841ac9fb93d37768f4e94c6447df65a.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/290d5508d32b1b65c181cabe5997fed6/-/horizon-files-prod/ed/picture/qnrjexe/eae5bac52841ac9fb93d37768f4e94c6447df65a.jpg 768w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/411839fcd3c273c34cee037e517bfdf3/-/horizon-files-prod/ed/picture/qnrjexe/eae5bac52841ac9fb93d37768f4e94c6447df65a.jpg 768w"
:,150 ,Keur Massar Dakar,22500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/a77793f30ff093f3621b12d3b31973cf/-/horizon-files-prod/ed/picture/qxjp24qm/19bc3de8d5dafd8be31bf5405605121a42d86e45.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/e621fd3499576f9e279c79e25afb8535/-/horizon-files-prod/ed/picture/qxjp24qm/19bc3de8d5dafd8be31bf5405605121a42d86e45.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ef171176e98106d599107cbd4d46bb53/-/horizon-files-prod/ed/picture/qxjp24qm/19bc3de8d5dafd8be31bf5405605121a42d86e45.jpg 1920w"
:,150 ,Cité keur gorgui Dakar,1750000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/1699c8699a0afbaadf964978f324dbe5/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/e146f26b0eee68d18b365f871e2526e5/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/773813eda99b7aa4afa98b1e5c78d81d/-/horizon-files-prod/ed/picture/q0g7n7v6/c89b8719d5671762cbd808ef8430e667f6765d42.png 1284w"
:,150 ,Ouakam Dakar,120000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/657446aed2c818f6a2a7f1df4161ad00/-/horizon-files-prod/ed/picture/q0g78mvk/39bc64c572317484581dc71e79411593259a1e3b.jpg 452w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/0cd7348e1fa9b2ea919e3180ab11d8ec/-/horizon-files-prod/ed/picture/q0g78mvk/39bc64c572317484581dc71e79411593259a1e3b.jpg 452w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ed5e59a0771e706a7218914030054c08/-/horizon-files-prod/ed/picture/q0g78mvk/39bc64c572317484581dc71e79411593259a1e3b.jpg 452w"
:,"3,000 ",Popenguine Thiès,60000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/255e463fd80872307b8b81f9e49368c6/-/horizon-files-prod/ed/picture/qrz8n6n4/6e232b96a3d536c13b6222b7622386ca2f3d65c5.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/e67d683640a502243e5059e8248f3f5c/-/horizon-files-prod/ed/picture/qrz8n6n4/6e232b96a3d536c13b6222b7622386ca2f3d65c5.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/76fef3f104826dd185177dbb4a708a56/-/horizon-files-prod/ed/picture/qrz8n6n4/6e232b96a3d536c13b6222b7622386ca2f3d65c5.jpg 1920w"
:,111 ,Sacré-cœur Dakar,105000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/5894607b8b091883b98fadfdcf8dd9b9/-/horizon-files-prod/ed/picture/qwepnde5/baca8a5fbd0f6077609600225d4b75fc901f0f52.jpg 452w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/c1ba21083e4c473e474347b29860e495/-/horizon-files-prod/ed/picture/qwepnde5/baca8a5fbd0f6077609600225d4b75fc901f0f52.jpg 452w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/d960a3888f82836922e275531e792cf9/-/horizon-files-prod/ed/picture/qwepnde5/baca8a5fbd0f6077609600225d4b75fc901f0f52.jpg 452w"
:,710 ,Ouakam Dakar,400000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/6b4020de625943ae2b87dddb6aff9cd5/-/horizon-files-prod/ed/picture/qxjpw5j8/f1fa9e4b18ea72c1aec9323b595eaf32edd41069.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/04c5d2935636e08ff76004b56dbb5840/-/horizon-files-prod/ed/picture/qxjpw5j8/f1fa9e4b18ea72c1aec9323b595eaf32edd41069.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/b77877b0ae011b962003c4a190411c2f/-/horizon-files-prod/ed/picture/qxjpw5j8/f1fa9e4b18ea72c1aec9323b595eaf32edd41069.jpg 1040w"
:,500 ,Amitié Dakar,600000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/43a4b8a8a7ce8f9f94e0b063e819f90e/-/horizon-files-prod/ed/picture/qq42wm44/6e1828d508057c7025cfe37c070e6c83e69d2509.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/6930f3f269193b1438b5abbd31e8dd35/-/horizon-files-prod/ed/picture/qq42wm44/6e1828d508057c7025cfe37c070e6c83e69d2509.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/70991d8ebb9fe880af2e9f70d874bdf7/-/horizon-files-prod/ed/picture/qq42wm44/6e1828d508057c7025cfe37c070e6c83e69d2509.jpg 1280w"
:,150 ,Tivaouane peulh Dakar,10000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/393893424f868441c65b583bf6158533/-/horizon-files-prod/ed/picture/qj4qr9m6/2540f13310882c1072413365b420f9f602b2502a.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/6b2adae7968ce4a24f07ed2350008c43/-/horizon-files-prod/ed/picture/qj4qr9m6/2540f13310882c1072413365b420f9f602b2502a.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ba2f60dbe4f87809f9dbefca64d130af/-/horizon-files-prod/ed/picture/qj4qr9m6/2540f13310882c1072413365b420f9f602b2502a.jpg 1920w"
:,600 ,Guereo Thiès,4500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/17803734cd9b3c855c0330612168a756/-/horizon-files-prod/ed/picture/q78wxex5/7aa0e33a89ff115f58151ebfb3acd278ef55ac3a.jpg 280w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/6e6ff7d6772f0e4881fa2bd57bcb175f/-/horizon-files-prod/ed/picture/q78wxex5/7aa0e33a89ff115f58151ebfb3acd278ef55ac3a.jpg 280w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/ff84676d8b9d2f13df411fee906c3945/-/horizon-files-prod/ed/picture/q78wxex5/7aa0e33a89ff115f58151ebfb3acd278ef55ac3a.jpg 280w"
:,150 ,Ouest foire Dakar,5500000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/e8b82313b7cdd4cdb4b1d2c32a94c212/-/horizon-files-prod/ed/picture/qpdmn4kv/5d9fc49c0a0dea5f0620a13532a42fb7831aeac2.jpg 240w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/85911a1b2f886d6eee8149f677a0884a/-/horizon-files-prod/ed/picture/qpdmn4kv/5d9fc49c0a0dea5f0620a13532a42fb7831aeac2.jpg 240w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/153bfb14893ecddc345d990ff23ac9e6/-/horizon-files-prod/ed/picture/qpdmn4kv/5d9fc49c0a0dea5f0620a13532a42fb7831aeac2.jpg 240w"
:,"1,095 ",Virage Dakar,985000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/b7eed62088b3df902ffb40196a0e4b42/-/horizon-files-prod/ed/picture/qde7040w/461f17f0d8f3d080a7f414727c02af0d8d85cbe6.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/022d47b356d060b28fb0912fb97f3d19/-/horizon-files-prod/ed/picture/qde7040w/461f17f0d8f3d080a7f414727c02af0d8d85cbe6.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/953dc74dfc19cb311db501dc1255136a/-/horizon-files-prod/ed/picture/qde7040w/461f17f0d8f3d080a7f414727c02af0d8d85cbe6.jpg 1600w"
:,150 ,Keur Massar Dakar,10000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/cc6c32f7dc7495f9b0643cf7beacd516/-/horizon-files-prod/ed/picture/qzvvvxkg/1393004c7ac4f88b3cb8f03c801f6d82d63061cb.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/53262412326b628d3a6fd8e92dfdfe7a/-/horizon-files-prod/ed/picture/qzvvvxkg/1393004c7ac4f88b3cb8f03c801f6d82d63061cb.jpg 720w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/bc31acfb4339e885e32e9bdc5c544615/-/horizon-files-prod/ed/picture/qzvvvxkg/1393004c7ac4f88b3cb8f03c801f6d82d63061cb.jpg 720w"
:,300 ,Yoff Dakar,13000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/2556229609855c670ec6d840d41ed70d/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/bb272b54a4ec3423cccab737f5a53eb4/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/6eb9b2acb7fab8813dc8781758ad314f/-/horizon-files-prod/ed/picture/q0g786mz/d0acc4facceb041c581cd88da01397d6f5d07efa.png 1028w"
:,150 ,Zac Mbao Dakar,2000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/b22369979fd8b3c69409cd0e663a4d07/-/horizon-files-prod/ed/picture/qq42wee4/077d28fa3a9f9aac7e4146bb7cb5522c40663830.jpg 486w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/b81986fea5c086f42ab9814c55a4f154/-/horizon-files-prod/ed/picture/qq42wee4/077d28fa3a9f9aac7e4146bb7cb5522c40663830.jpg 486w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/94100b8dc6fbc6437150df52ffbe71b5/-/horizon-files-prod/ed/picture/qq42wee4/077d28fa3a9f9aac7e4146bb7cb5522c40663830.jpg 486w"
:,315 ,Point-e Dakar,252000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/19b52c83b91ec3bc48b67958d225c18e/-/horizon-files-prod/ed/picture/qenvpe5d/f25c86b16b15d61c6b16b3e479c1d241f7e9cfa2.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/fa0641b5564173d0ac9be5d9d95b26a0/-/horizon-files-prod/ed/picture/qenvpe5d/f25c86b16b15d61c6b16b3e479c1d241f7e9cfa2.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/71758c52ffde43d968065fd6cdcc706f/-/horizon-files-prod/ed/picture/qenvpe5d/f25c86b16b15d61c6b16b3e479c1d241f7e9cfa2.jpg 1080w"
:,"130,000 ",Thiès Thiès,6500 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/4816e9778c217c08cac7f2f561095380/-/horizon-files-prod/ed/picture/q78wxq2e/8c0368080d0e5f1d2cc47fe4c0c685f5f11f7f90.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/e88c821a7e6536e25efeb0248a7ac81f/-/horizon-files-prod/ed/picture/q78wxq2e/8c0368080d0e5f1d2cc47fe4c0c685f5f11f7f90.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/6013c77b7739c994918ebfe4926f64e0/-/horizon-files-prod/ed/picture/q78wxq2e/8c0368080d0e5f1d2cc47fe4c0c685f5f11f7f90.jpg 1080w"
:,150 ,Zac Mbao Dakar,30000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/803801cada98e4a19e26faa3ba3be4a3/-/horizon-files-prod/ed/picture/qkr86gdp/938c3038f441ebeb9cf467e0afcaea263c6cd9b1.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/b3246b88c428b0c7576165dc397e92f5/-/horizon-files-prod/ed/picture/qkr86gdp/938c3038f441ebeb9cf467e0afcaea263c6cd9b1.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/67e9f7280bd9f266c43dd9e58c5c41f5/-/horizon-files-prod/ed/picture/qkr86gdp/938c3038f441ebeb9cf467e0afcaea263c6cd9b1.jpg 960w"
:,150 ,Cité keur gorgui Dakar,65000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/337a87919523dd8df43e5fe73c5be068/-/horizon-files-prod/ed/picture/qngpd8xz/5a437b92387f4935528b2e846610350e54e2d2a9.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/35e84f0339eeb77d8ce76f9ef35a934f/-/horizon-files-prod/ed/picture/qngpd8xz/5a437b92387f4935528b2e846610350e54e2d2a9.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/07a96eb3958f475505826ce323bfaf67/-/horizon-files-prod/ed/picture/qngpd8xz/5a437b92387f4935528b2e846610350e54e2d2a9.jpg 1080w"
:,915 ,Hann maristes Dakar,46000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/ddd36a273e352ad4a412e7718e2a0989/-/horizon-files-prod/ed/picture/qq47p0d6/251ff4b8e9facdd2b556151d4e83bc213bec3362.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/406d924c39bbe52bdae1a4741fe1a33c/-/horizon-files-prod/ed/picture/qq47p0d6/251ff4b8e9facdd2b556151d4e83bc213bec3362.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/05a18bc48d7aad4268583d2f61fc7198/-/horizon-files-prod/ed/picture/qq47p0d6/251ff4b8e9facdd2b556151d4e83bc213bec3362.jpg 1920w"
:,200 ,Hann maristes Dakar,110000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/c518957db73e27eb1f84433887092d1f/-/horizon-files-prod/ed/picture/qxjpwn68/b1d01b19da9460f9195bd50b86e4b99596cceddd.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/fc517d3f66d71b74f5955556a971f62e/-/horizon-files-prod/ed/picture/qxjpwn68/b1d01b19da9460f9195bd50b86e4b99596cceddd.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/923a36065ea0baaeb4199f2746318d0f/-/horizon-files-prod/ed/picture/qxjpwn68/b1d01b19da9460f9195bd50b86e4b99596cceddd.jpg 1079w"
:,538 ,Mamelles Dakar,480165000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/66a0ab6b06dad1b1f6cbc59b438c036b/-/horizon-files-prod/ed/picture/q9mjr6kv/cffe48e492cbd3c88153c21a7772db42d7a167a4.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/6a5f1167e10928d044f8c41eae75a65f/-/horizon-files-prod/ed/picture/q9mjr6kv/cffe48e492cbd3c88153c21a7772db42d7a167a4.jpg 810w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/add6bc0625c572ce661c014d77ab710f/-/horizon-files-prod/ed/picture/q9mjr6kv/cffe48e492cbd3c88153c21a7772db42d7a167a4.jpg 810w"
:,150 ,Yoff Dakar,18000000 ,"https://i.roamcdn.net/hz/ed/listing-thumb-543w/fb6cda99d39096a79e0e459f25281e3e/-/horizon-files-prod/ed/picture/q0g7nvjd/6f5d45c44c278d3dd96b637081143ddc3305f719.jpg 543w,https://i.roamcdn.net/hz/ed/listing-gallery-main-844w/2b88b6070a895dd39409642a4748d4e6/-/horizon-files-prod/ed/picture/q0g7nvjd/6f5d45c44c278d3dd96b637081143ddc3305f719.jpg 844w,https://i.roamcdn.net/hz/ed/listing-gallery-full-1920w/547714dccbddf47463a810e543c3d932/-/horizon-files-prod/ed/picture/q0g7nvjd/6f5d45c44c278d3dd96b637081143ddc3305f719.jpg 1920w"
